id_persona,CURP,nombre,apellido_paterno,apellido_materno,sexo,año_nacimiento,edad_censo_2020,estado,municipio,localidad,clave_geo,AGEB,MZA,lat,lon,nivel_educativo,estado_civil,num_dependientes,tipo_vivienda,acceso_agua,acceso_drenaje,acceso_electricidad,tiene_internet,tiene_computadora,hacinamiento_index,religion,habla_lengua_indigena
858,SMHO690624HDFRJLFT3,Rafael,Rivera,Vázquez,Hombre,1969,51,Ciudad de México,Iztapalapa,Zona Rosa,09924,1626,032,19.365659,-99.060585,Secundaria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,2.9,Sin religión,Sí
859,EXIH871022MDFBFKCN8,Daniela,Hernández,Guerrero,Mujer,1987,33,Ciudad de México,Iztapalapa,Col. Norte,09423,7972,043,19.38168,-99.077778,Posgrado,Soltero(a),2,Casa rentada,Sí,Sí,Sí,Sí,Sí,3.82,Católica,No
860,UPHQ681221MDFCFKTZ8,Valeria,Longoria,Ortiz,Mujer,1968,52,Ciudad de México,Benito Juárez,Col. Sur,09914,7398,023,19.400322,-99.17084,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,2.88,Católica,No
861,ATMN900805MDFLRJGR3,Paola,Garza,Villarreal,Mujer,1990,30,Ciudad de México,Benito Juárez,Zona Rosa,09845,6626,013,19.343469,-99.190183,Preparatoria,Soltero(a),0,Casa propia pagada,No,Sí,Sí,No,No,1.04,Católica,No
862,VIWS821106HDFHSDJG1,Ernesto,Cantú,Cantú,Hombre,1982,38,Ciudad de México,Benito Juárez,Centro Histórico,09408,1078,024,19.410366,-99.165661,Secundaria,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.39,Católica,No
863,KFFI810106HDFJQNZQ7,Manuel,Muñoz,Hernández,Hombre,1981,39,Ciudad de México,Tlalpan,Zona Rosa,09537,4920,024,19.289093,-99.167935,Licenciatura,Soltero(a),2,Casa propia (crédito),Sí,Sí,No,No,Sí,3.1,Católica,No
864,RQTY960619MDFNBXDM7,Alejandra,López,Jiménez,Mujer,1996,24,Ciudad de México,Cuauhtémoc,Zona Rosa,09764,5515,040,19.422035,-99.12892,Secundaria,Soltero(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,1.01,Católica,Sí
865,IBOP811123MDFLHVGL3,Adriana,de León,Herrera,Mujer,1981,39,Ciudad de México,Iztapalapa,Centro Histórico,09136,8080,018,19.324942,-99.073336,Preparatoria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,2.58,Católica,No
866,BPNX710728HDFMHQKM9,Carlos,Rodríguez,Álvarez,Hombre,1971,49,Ciudad de México,Coyoacán,Barrio Antiguo,09759,1803,012,19.320192,-99.154254,Preparatoria,Viudo(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.36,Católica,No
867,IWEO840519MDFLQQXD3,Elena,Herrera,de León,Mujer,1984,36,Ciudad de México,Benito Juárez,Centro Histórico,09199,9272,026,19.390524,-99.190816,Preparatoria,Casado(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,No,1.31,Cristiana evangélica,No
868,BQOB700622MDFXMYMD9,Elena,Villarreal,Gómez,Mujer,1970,50,Ciudad de México,Cuauhtémoc,Col. Sur,09296,9796,022,19.440052,-99.157623,Licenciatura,Soltero(a),1,Casa rentada,Sí,Sí,Sí,No,Sí,1.77,Católica,No
869,ZPCX650220MDFPMVLY9,Valeria,Ramos,Ramírez,Mujer,1965,55,Ciudad de México,Coyoacán,Col. Moderna,09224,4629,024,19.332558,-99.157819,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,0.88,Católica,No
870,ZTEA740827HDFGRDPD9,Antonio,González,Pérez,Hombre,1974,46,Ciudad de México,Coyoacán,Fraccionamiento Las Palmas,09485,4711,007,19.331809,-99.151275,Licenciatura,Soltero(a),2,Cuarto en vecindad,Sí,Sí,Sí,No,Sí,1.18,Sin religión,No
871,BFZD870107HDFDJQFW2,Carlos,Reyes,Cavazos,Hombre,1987,33,Ciudad de México,Benito Juárez,Col. Norte,09942,5744,021,19.45694,-99.162005,Secundaria,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,No,No,2.66,Católica,No
872,TUDN961109MDFZFMGG9,Sofía,Ramírez,Ruiz,Mujer,1996,24,Ciudad de México,Cuauhtémoc,Col. Moderna,09649,4883,049,19.461648,-99.12449,Licenciatura,Soltero(a),1,Cuarto en vecindad,No,Sí,Sí,No,Sí,1.83,Católica,No
873,LXGW050321MDFKTCLV4,Gabriela,Morales,Treviño,Mujer,2005,15,Ciudad de México,Iztapalapa,Col. Norte,09164,5725,047,19.356872,-99.062403,Primaria completa,Soltero(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,No,0.76,Católica,No
874,RIZP860113MDFXXJLG4,Paola,Salinas,Hernández,Mujer,1986,34,Ciudad de México,Tlalpan,Col. Norte,09468,7412,025,19.279064,-99.168397,Licenciatura,Soltero(a),3,Casa propia (crédito),Sí,Sí,Sí,Sí,No,0.63,Católica,No
875,EEVS960902HDFRTJVB9,Alejandro,Torres,Herrera,Hombre,1996,24,Ciudad de México,Tlalpan,Barrio Antiguo,09876,9091,012,19.277103,-99.153778,Licenciatura,Soltero(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.94,Católica,No
876,ZTVH090717HDFNSSYY8,José,Ramírez,Rodríguez,Hombre,2009,11,Ciudad de México,Benito Juárez,Fraccionamiento Las Palmas,09760,7130,046,19.369249,-99.136183,Licenciatura,Casado(a),2,Casa propia (crédito),Sí,Sí,Sí,No,Sí,2.12,Cristiana evangélica,No
877,IDQO860826HDFCVTFP7,Fernando,Gómez,Ruiz,Hombre,1986,34,Ciudad de México,Iztapalapa,Col. Moderna,09381,8717,008,19.355898,-99.045546,Secundaria,Unión libre,0,Casa propia (crédito),No,Sí,Sí,Sí,No,2.91,Católica,No
878,ZSNK691006MDFKSQWB8,Verónica,López,Mendoza,Mujer,1969,51,Ciudad de México,Benito Juárez,Fraccionamiento Las Palmas,09641,5996,022,19.396928,-99.167804,Secundaria,Soltero(a),3,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,1.48,Católica,No
879,YAXV080118HDFXZVNW3,Miguel,García,Garza,Hombre,2008,12,Ciudad de México,Benito Juárez,Col. Sur,09620,4202,004,19.353986,-99.178322,Primaria completa,Unión libre,4,Casa propia pagada,No,Sí,Sí,Sí,Sí,3.92,Testigo de Jehová,No
880,RACG760419MDFPHBWJ0,Daniela,Castro,Morales,Mujer,1976,44,Ciudad de México,Cuauhtémoc,Fraccionamiento Las Palmas,09600,9396,029,19.446921,-99.158334,Primaria completa,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,0.56,Católica,No
881,EZWV040128MDFBWLSM9,Fernanda,Vázquez,Reyes,Mujer,2004,16,Ciudad de México,Tlalpan,Fraccionamiento Las Palmas,09658,9561,031,19.259385,-99.161087,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,Sí,2.47,Católica,No
882,KWZF070228MDFPJGYC8,Cristina,Castro,Guerrero,Mujer,2007,13,Ciudad de México,Cuauhtémoc,Centro Histórico,09918,9398,022,19.412347,-99.153282,Preparatoria,Casado(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.14,Católica,No
883,UQDO751215MDFWVTJR8,Alejandra,López,Garza,Mujer,1975,45,Ciudad de México,Coyoacán,Col. Oriente,09622,1799,022,19.360909,-99.154539,Licenciatura,Casado(a),1,Casa propia pagada,Sí,No,Sí,Sí,No,2.6,Católica,No
884,YHKW950324HDFTGDMC5,Carlos,Pérez,Herrera,Hombre,1995,25,Ciudad de México,Iztapalapa,Barrio Antiguo,09898,9263,001,19.38859,-99.042584,Primaria completa,Soltero(a),2,Casa propia (crédito),Sí,Sí,Sí,No,Sí,1.31,Católica,No
885,UILM780405MDFVZLGV4,Adriana,Medina,Guerrero,Mujer,1978,42,Ciudad de México,Coyoacán,Col. Sur,09121,9823,041,19.355673,-99.159407,Licenciatura,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,No,0.8,Católica,No
886,LGRP730309HDFKFFGZ1,Sergio,Ruiz,Garza,Hombre,1973,47,Ciudad de México,Iztapalapa,Col. Sur,09766,9734,007,19.354636,-99.050737,Licenciatura,Divorciado(a),2,Casa rentada,Sí,Sí,Sí,No,No,0.86,Católica,No
887,QWRZ980822MDFZVRNZ0,Mariana,Ortiz,Torres,Mujer,1998,22,Ciudad de México,Cuauhtémoc,Col. Sur,09626,2870,032,19.449383,-99.131112,Secundaria,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.38,Cristiana evangélica,No
888,GJYC940204HDFPPBJL4,Eduardo,Treviño,González,Hombre,1994,26,Ciudad de México,Cuauhtémoc,Fraccionamiento Las Palmas,09442,8967,002,19.41659,-99.175978,Primaria incompleta,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,No,2.64,Católica,No
889,XFTD760820MDFGGMVF9,Alejandra,López,Díaz,Mujer,1976,44,Ciudad de México,Coyoacán,Barrio Antiguo,09316,4336,041,19.31947,-99.198539,Primaria completa,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,No,Sí,2.65,Católica,No
890,TTZK890126HDFPLVGR4,Ernesto,Salinas,Sánchez,Hombre,1989,31,Ciudad de México,Benito Juárez,Barrio Antiguo,09306,1120,035,19.408972,-99.1871,Preparatoria,Casado(a),0,Casa rentada,Sí,Sí,Sí,No,No,1.58,Católica,No
891,ZTDT960821HDFJBNMZ0,Ernesto,de León,Ramos,Hombre,1996,24,Ciudad de México,Cuauhtémoc,Col. Sur,09579,8991,048,19.435004,-99.15528,Primaria incompleta,Divorciado(a),3,Casa propia (crédito),Sí,Sí,No,No,No,1.85,Católica,Sí
892,AIYG741226MDFKTQCT7,Daniela,Lara,Cavazos,Mujer,1974,46,Ciudad de México,Benito Juárez,Centro Histórico,09716,7362,010,19.379976,-99.165513,Licenciatura,Casado(a),3,Casa rentada,Sí,Sí,Sí,Sí,No,1.64,Católica,No
893,PYMC010804MDFLLNKF3,Alejandra,Ramírez,Ruiz,Mujer,2001,19,Ciudad de México,Coyoacán,Fraccionamiento Las Palmas,09685,6438,019,19.41168,-99.206144,Licenciatura,Soltero(a),3,Casa rentada,Sí,Sí,Sí,No,Sí,0.69,Cristiana evangélica,No
894,NZUF881205HDFMHNFY7,Mario,Flores,Hernández,Hombre,1988,32,Ciudad de México,Benito Juárez,Col. Oriente,09596,1322,012,19.405692,-99.14403,Posgrado,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,0.97,Católica,No
895,EOOB900518MDFVRWSB9,Gabriela,Reyes,Cantú,Mujer,1990,30,Ciudad de México,Coyoacán,Col. Sur,09772,6034,013,19.365708,-99.146143,Licenciatura,Divorciado(a),1,Casa rentada,Sí,Sí,Sí,No,No,3.45,Católica,No
896,PABC031013MJAQGPDK7,Natalia,Jiménez,Ortiz,Mujer,2003,17,Jalisco,Tlaquepaque,Barrio Antiguo,14252,3266,029,20.641371,-103.295131,Preparatoria,Casado(a),3,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,0.52,Católica,No
897,VXIZ940307MJANTFSD7,Ana,Lara,Herrera,Mujer,1994,26,Jalisco,Guadalajara,Col. Oriente,14480,9605,015,20.65346,-103.332521,Primaria incompleta,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.49,Sin religión,No
898,KLPW050607MJASZDJN7,Karla,Reyes,Salinas,Mujer,2005,15,Jalisco,Zapopan,Col. Norte,14407,3088,025,20.776227,-103.387462,Secundaria,Casado(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,No,2.69,Católica,No
899,HSGD821015HJABZDDD3,Mario,Jiménez,Villarreal,Hombre,1982,38,Jalisco,Guadalajara,Barrio Antiguo,14141,1683,031,20.651911,-103.340556,Preparatoria,Unión libre,0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.44,Cristiana evangélica,No
900,NUJY011212HJAHHLMK0,Fernando,Ortiz,Ruiz,Hombre,2001,19,Jalisco,Zapopan,Centro Histórico,14109,4718,037,20.731777,-103.407372,Preparatoria,Soltero(a),2,Casa prestada,Sí,No,Sí,Sí,No,2.32,Católica,No
901,GMKJ751003MJALLFJK4,Fernanda,Díaz,Flores,Mujer,1975,45,Jalisco,Guadalajara,Fraccionamiento Las Palmas,14239,6430,046,20.63971,-103.326301,Técnico superior,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,No,No,2.13,Católica,No
902,GONV050522HJAZMHDS9,Sergio,Sánchez,Álvarez,Hombre,2005,15,Jalisco,Zapopan,Fraccionamiento Las Palmas,14659,8303,027,20.73295,-103.364397,Secundaria,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,1.97,Cristiana evangélica,No
903,KCDH041119HJAYYNJD8,Rubén,Guerrero,Mendoza,Hombre,2004,16,Jalisco,Zapopan,Col. Sur,14252,9934,006,20.712236,-103.413408,Preparatoria,Unión libre,4,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.59,Católica,Sí
904,TAQL740816MJAZNZHF1,Ana,Salinas,Ortiz,Mujer,1974,46,Jalisco,Zapopan,Zona Rosa,14229,7410,030,20.704876,-103.382546,Posgrado,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,No,2.57,Católica,No
905,TMAR791227MJAWJPWL9,Gabriela,Medina,Vázquez,Mujer,1979,41,Jalisco,Tonalá,Col. Sur,14991,1611,006,20.620828,-103.231842,Preparatoria,Separado(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,3.86,Católica,No
906,AWTM841001MJACJWNQ2,Valentina,Flores,Ramos,Mujer,1984,36,Jalisco,Puerto Vallarta,Barrio Antiguo,14379,4143,048,20.653875,-105.224668,Licenciatura,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,1.9,Cristiana evangélica,No
907,NNFO781203HJAGNCGQ7,Rubén,Vázquez,González,Hombre,1978,42,Jalisco,Puerto Vallarta,Fraccionamiento Las Palmas,14256,9894,027,20.638829,-105.228803,Técnico superior,Divorciado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,0.68,Católica,No
908,IKUV900913MJADGMFN7,Patricia,Martínez,Morales,Mujer,1990,30,Jalisco,Zapopan,Col. Oriente,14163,6510,029,20.688121,-103.397355,Licenciatura,Soltero(a),5,Casa propia pagada,No,Sí,Sí,No,No,3.76,Católica,No
909,LBDH971210MJAKTXGV1,Ana,Ramírez,Sánchez,Mujer,1997,23,Jalisco,Guadalajara,Centro Histórico,14519,2168,012,20.66694,-103.344919,Preparatoria,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.98,Católica,No
910,WMSK040720HJANQYYM7,Manuel,Ramos,Treviño,Hombre,2004,16,Jalisco,Puerto Vallarta,Fraccionamiento Las Palmas,14284,3889,022,20.679224,-105.212755,Secundaria,Soltero(a),3,Casa propia pagada,Sí,Sí,Sí,No,Sí,2.27,Católica,No
911,WTVN860712HJAYYBZT4,Juan,de León,Cantú,Hombre,1986,34,Jalisco,Guadalajara,Col. Oriente,14264,9918,039,20.674078,-103.347113,Licenciatura,Casado(a),3,Casa prestada,Sí,Sí,Sí,Sí,No,2.0,Católica,No
912,OHXV760215HJAYHVHC3,Fernando,García,Longoria,Hombre,1976,44,Jalisco,Zapopan,Col. Sur,14259,4064,037,20.745012,-103.421357,Preparatoria,Unión libre,4,Casa propia pagada,Sí,Sí,Sí,No,Sí,0.7,Católica,No
913,RQSR670125HJANBLMW9,Antonio,Jiménez,Muñoz,Hombre,1967,53,Jalisco,Puerto Vallarta,Zona Rosa,14172,3668,008,20.687045,-105.220414,Licenciatura,Soltero(a),3,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.24,Católica,No
914,NQZV750517MJAFXHHZ0,Ximena,de León,Cavazos,Mujer,1975,45,Jalisco,Zapopan,Col. Sur,14564,8106,022,20.754221,-103.376157,Secundaria,Unión libre,2,Casa rentada,Sí,Sí,Sí,Sí,Sí,3.53,Sin religión,No
915,GCYI730120MJABKRJG5,Adriana,Cruz,Álvarez,Mujer,1973,47,Jalisco,Guadalajara,Centro Histórico,14694,2971,011,20.648695,-103.379955,Técnico superior,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.19,Católica,No
916,IGNQ770308HJAHCCPD5,Rubén,López,Torres,Hombre,1977,43,Jalisco,Guadalajara,Col. Moderna,14781,3655,020,20.657621,-103.375162,Preparatoria,Separado(a),2,Casa rentada,Sí,Sí,Sí,No,Sí,2.97,Católica,No
917,HUKV711215MJATTBHG4,Claudia,Ruiz,Sánchez,Mujer,1971,49,Jalisco,Tlaquepaque,Col. Oriente,14285,8094,045,20.615148,-103.33991,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,Sí,2.01,Católica,No
918,YIXU741125HJAKGLFH9,Héctor,Muñoz,Ruiz,Hombre,1974,46,Jalisco,Zapopan,Col. Oriente,14150,4342,035,20.718945,-103.402562,Secundaria,Unión libre,2,Casa rentada,Sí,Sí,Sí,Sí,Sí,3.65,Católica,No
919,XSSX050124HJAFVNNH8,Eduardo,Flores,Álvarez,Hombre,2005,15,Jalisco,Tlaquepaque,Zona Rosa,14754,6906,023,20.636114,-103.342063,Secundaria,Soltero(a),1,Casa propia (crédito),Sí,Sí,Sí,No,No,1.88,Católica,No
920,LQHX971021MJAYFDCK4,Ana,Sánchez,López,Mujer,1997,23,Jalisco,Zapopan,Col. Moderna,14192,8798,026,20.673839,-103.404455,Licenciatura,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.56,Católica,No
921,OBJR030505MJAKVGTC2,Valeria,Treviño,Rivera,Mujer,2003,17,Jalisco,Tlaquepaque,Centro Histórico,14789,5648,029,20.681162,-103.285968,Primaria incompleta,Soltero(a),4,Casa prestada,Sí,Sí,Sí,Sí,Sí,2.52,Católica,No
922,TEKL890921HJALLPLP8,Javier,Flores,Reyes,Hombre,1989,31,Jalisco,Puerto Vallarta,Col. Oriente,14916,2343,021,20.644548,-105.224499,Preparatoria,Soltero(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,1.98,Católica,No
923,WTNF651126HJASTGSV8,Rafael,López,Muñoz,Hombre,1965,55,Jalisco,Tonalá,Col. Oriente,14885,3096,026,20.601207,-103.250152,Secundaria,Casado(a),4,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.78,Sin religión,Sí
924,VWYD710218MJAVYRKZ2,Laura,de León,Pérez,Mujer,1971,49,Jalisco,Tonalá,Barrio Antiguo,14600,5692,026,20.6051,-103.249222,Preparatoria,Soltero(a),3,Casa prestada,Sí,Sí,Sí,No,No,0.58,Católica,No
925,KVQV860617HJAKZXJS9,Sergio,Castro,López,Hombre,1986,34,Jalisco,Zapopan,Centro Histórico,14666,1895,036,20.692967,-103.410435,Preparatoria,Soltero(a),3,Casa prestada,Sí,Sí,Sí,No,No,2.15,Católica,No
926,XYFC970328HJASKFTL8,Carlos,Hernández,Álvarez,Hombre,1997,23,Jalisco,Zapopan,Col. Sur,14816,2075,038,20.70813,-103.405136,Primaria incompleta,Soltero(a),2,Casa prestada,Sí,Sí,Sí,Sí,No,3.31,Católica,No
927,KPSK801022HJAPTKVF8,Óscar,Torres,Gómez,Hombre,1980,40,Jalisco,Tlaquepaque,Col. Moderna,14197,8897,048,20.617077,-103.29272,Técnico superior,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,No,3.28,Católica,No
928,OSEQ970305HJABTCGK2,Manuel,Villarreal,Cantú,Hombre,1997,23,Jalisco,Puerto Vallarta,Fraccionamiento Las Palmas,14190,6261,037,20.616436,-105.213097,Licenciatura,Casado(a),3,Casa propia (crédito),Sí,Sí,Sí,No,No,0.95,Testigo de Jehová,No
929,VOJC030417HJAGPRRL3,Sergio,Ruiz,Martínez,Hombre,2003,17,Jalisco,Zapopan,Col. Oriente,14806,8301,012,20.76671,-103.412873,Primaria completa,Unión libre,5,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,4.02,Cristiana evangélica,No
930,ZPOH710418HJABXFBR7,Rodrigo,Morales,Hernández,Hombre,1971,49,Jalisco,Puerto Vallarta,Centro Histórico,14202,2140,021,20.654892,-105.228681,Preparatoria,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,No,No,3.09,Católica,Sí
931,HUZV960109HJANSSXQ4,Sergio,Jiménez,Cantú,Hombre,1996,24,Jalisco,Zapopan,Fraccionamiento Las Palmas,14488,2173,045,20.727976,-103.388927,Preparatoria,Casado(a),1,Casa propia pagada,Sí,No,Sí,Sí,Sí,2.71,Católica,No
932,WIPR920414HJAFDJWB3,Eduardo,Díaz,Martínez,Hombre,1992,28,Jalisco,Tlaquepaque,Col. Sur,14572,6128,049,20.662104,-103.299699,Licenciatura,Separado(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,2.5,Católica,No
933,VULT050326HJAZNXFJ0,Sergio,Salinas,Cantú,Hombre,2005,15,Jalisco,Puerto Vallarta,Col. Sur,14657,3732,037,20.653276,-105.220457,Preparatoria,Casado(a),1,Casa propia (crédito),Sí,Sí,No,Sí,Sí,1.39,Católica,No
934,NKEM850417HJAXZZXQ8,Carlos,Martínez,Gómez,Hombre,1985,35,Jalisco,Zapopan,Centro Histórico,14128,7984,025,20.75437,-103.407784,Secundaria,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.04,Cristiana evangélica,No
935,GWIK831113HJALLKDN7,Óscar,Hernández,Garza,Hombre,1983,37,Jalisco,Tlaquepaque,Col. Norte,14739,8439,029,20.667423,-103.273081,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.32,Sin religión,No
936,WFCO900702MJAKGGVC3,Sofía,Salinas,Morales,Mujer,1990,30,Jalisco,Tlaquepaque,Fraccionamiento Las Palmas,14764,6288,036,20.640078,-103.27455,Primaria completa,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,3.8,Católica,No
937,UORQ700323MJAVYWRX2,Paola,González,Guerrero,Mujer,1970,50,Jalisco,Zapopan,Centro Histórico,14869,2616,036,20.703101,-103.413845,Secundaria,Casado(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,2.16,Católica,No
938,PYSO030928HJAHPZBB7,Óscar,Muñoz,Treviño,Hombre,2003,17,Jalisco,Puerto Vallarta,Col. Norte,14743,2056,026,20.655334,-105.247972,Preparatoria,Casado(a),3,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.93,Católica,No
939,FHCK670907HJAMJKRP6,Marco,Torres,Martínez,Hombre,1967,53,Jalisco,Tonalá,Col. Norte,14785,9441,040,20.647093,-103.270811,Preparatoria,Separado(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,2.72,Cristiana evangélica,No
940,RYVT840806MJAYQHST6,Valeria,Ramos,Medina,Mujer,1984,36,Jalisco,Tlaquepaque,Fraccionamiento Las Palmas,14651,1070,018,20.614255,-103.313465,Licenciatura,Soltero(a),5,Casa rentada,Sí,Sí,Sí,No,Sí,2.7,Católica,No
941,CPRW010610MJABPKYL7,Adriana,Medina,Ramos,Mujer,2001,19,Jalisco,Tonalá,Barrio Antiguo,14656,3568,003,20.592616,-103.214645,Preparatoria,Unión libre,3,Casa propia (crédito),Sí,Sí,Sí,Sí,No,1.53,Católica,No
942,GZHP840408MJAWYJGY3,Patricia,López,Longoria,Mujer,1984,36,Jalisco,Guadalajara,Barrio Antiguo,14113,6612,001,20.639735,-103.326272,Licenciatura,Casado(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.69,Católica,Sí
943,OYVF010603HJACLSDL1,Héctor,Treviño,Vázquez,Hombre,2001,19,Jalisco,Zapopan,Col. Moderna,14862,4094,004,20.72438,-103.371124,Posgrado,Casado(a),5,Casa rentada,Sí,Sí,Sí,Sí,No,2.86,Cristiana evangélica,No
944,WMSE090407MJAWPQTW7,Cristina,Sánchez,Guerrero,Mujer,2009,11,Jalisco,Zapopan,Col. Sur,14450,3091,028,20.738729,-103.423294,Sin escolaridad,Casado(a),0,Casa propia (crédito),Sí,Sí,Sí,No,Sí,1.59,Católica,No
945,WWWB831217HJANXKDS7,Antonio,Salinas,Guerrero,Hombre,1983,37,Jalisco,Guadalajara,Barrio Antiguo,14194,2456,032,20.664359,-103.361596,Sin escolaridad,Soltero(a),2,Casa prestada,Sí,Sí,Sí,Sí,No,3.8,Católica,No
946,FZQG050102MJAYBSDD2,Fernanda,de León,Ramos,Mujer,2005,15,Jalisco,Zapopan,Col. Sur,14339,9891,048,20.736987,-103.382605,Licenciatura,Casado(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,3.23,Cristiana evangélica,No
947,MFXF831111HJATCTRL7,Ernesto,Ruiz,Rivera,Hombre,1983,37,Jalisco,Guadalajara,Col. Moderna,14910,2067,044,20.65953,-103.377736,Sin escolaridad,Casado(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.77,Católica,No
948,IKAF090917HJAJZYXT3,Antonio,Salinas,Ruiz,Hombre,2009,11,Jalisco,Tlaquepaque,Zona Rosa,14316,6217,032,20.649483,-103.317205,Primaria completa,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.15,Otra,No
949,MOHG010622HJADRJRS6,Rubén,Muñoz,Reyes,Hombre,2001,19,Jalisco,Tlaquepaque,Col. Moderna,14995,5464,024,20.646685,-103.329402,Secundaria,Casado(a),2,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.4,Cristiana evangélica,No
950,TDXT980220HJAFRGQM9,Rafael,Villarreal,Ramírez,Hombre,1998,22,Jalisco,Zapopan,Zona Rosa,14733,2867,017,20.729507,-103.389244,Posgrado,Casado(a),3,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,0.83,Católica,No
951,HMCE840806MJAYBTJY2,María,Salinas,Flores,Mujer,1984,36,Jalisco,Puerto Vallarta,Col. Norte,14365,7178,001,20.657209,-105.24373,Preparatoria,Soltero(a),3,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.97,Católica,No
952,BMPX690520HJAKTPNS2,Carlos,Vázquez,Salinas,Hombre,1969,51,Jalisco,Puerto Vallarta,Barrio Antiguo,14703,1554,008,20.668184,-105.23772,Preparatoria,Viudo(a),0,Casa propia pagada,Sí,Sí,Sí,No,Sí,1.31,Católica,No
953,EMUP030924MJARTZPX1,Cristina,Cruz,Reyes,Mujer,2003,17,Jalisco,Zapopan,Zona Rosa,14147,1124,023,20.739364,-103.405806,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,Sí,3.42,Católica,No
954,ZUKG970208MJAFRYTP3,Rosa,Reyes,Villarreal,Mujer,1997,23,Jalisco,Tonalá,Col. Sur,14995,7365,025,20.630233,-103.257877,Primaria completa,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.94,Sin religión,No
955,ZHZJ731109HJAQVDVY7,Alejandro,Villarreal,Medina,Hombre,1973,47,Jalisco,Puerto Vallarta,Col. Sur,14818,7699,021,20.654996,-105.231743,Primaria incompleta,Unión libre,1,Casa rentada,Sí,Sí,Sí,Sí,No,3.28,Sin religión,No
956,NVRS801127MJARVMPS4,Gabriela,Rodríguez,Sánchez,Mujer,1980,40,Jalisco,Tonalá,Col. Sur,14124,9959,019,20.624931,-103.257944,Secundaria,Casado(a),3,Casa propia pagada,Sí,Sí,Sí,No,No,2.53,Cristiana evangélica,No
